timestamp,open,high,low,close,volume,sma1,sma2,bb_upper,RSI,buy,sell
2023-05-05 01:08:00,28908.3,28908.3,28903.29,28903.29,1.91437,28912.377999999997,28926.49115384615,28939.71169992589,59.17582991458757,False,True
2023-05-05 01:09:00,28903.29,28904.39,28900.15,28904.34,3.218677,28910.021999999997,28926.339230769234,28939.714958372388,59.359584735037416,False,True
2023-05-05 01:10:00,28904.38,28906.66,28900.32,28905.56,2.525087,28907.620000000003,28926.22730769231,28939.44134923703,58.843805531145186,False,True
2023-05-05 01:11:00,28901.5,28901.5,28892.73,28892.73,2.613565,28902.846,28925.396153846155,28939.273050363372,56.5911932737948,False,True
2023-05-05 01:14:00,28898.46,28919.99,28898.45,28919.99,4.866402,28903.866,28924.666153846152,28939.452448085303,59.51906719534323,False,True
2023-05-05 01:14:00,28898.46,28919.99,28898.45,28919.99,4.866402,28903.866,28924.666153846152,28939.452448085303,59.51906719534323,False,True
2023-05-05 01:15:00,28919.99,28921.97,28915.44,28915.44,2.040014,28905.841999999997,28924.280769230772,28939.538711660316,58.823612498101994,False,True
2023-05-05 01:16:00,28915.45,28920.44,28915.45,28920.44,0.748577,28911.384000000002,28924.715,28939.73150409296,59.711734586313334,False,True
2023-05-05 01:17:00,28919.34,28920.44,28896.42,28896.55,2.199628,28910.176,28923.4,28939.731186927227,55.38944329866317,False,True
2023-05-05 01:18:00,28896.55,28900.82,28887.04,28894.31,2.08979,28909.346,28921.96807692308,28939.79004560952,60.59052337049011,False,True
2023-05-05 01:19:00,28894.32,28897.58,28894.32,28897.58,1.812012,28904.864,28920.344999999998,28939.80555667521,61.550812994032775,False,True
2023-05-05 01:20:00,28897.68,28898.09,28896.5,28896.5,1.221052,28901.076,28918.197692307695,28939.511097621005,59.30748528322006,False,True
2023-05-05 01:21:00,28896.32,28896.32,28896.05,28896.05,0.305065,28896.197999999997,28915.813846153847,28939.04931847945,59.49868824429705,False,True
2023-05-05 01:22:00,28896.05,28896.05,28894.83,28894.83,0.582242,28895.854000000003,28913.845384615382,28939.005227232894,59.50113709061119,False,True
2023-05-05 01:23:00,28894.82,28894.82,28892.29,28892.33,0.448039,28895.458000000002,28912.078076923077,28938.23867476822,58.631937982125805,False,True
2023-05-05 01:24:00,28892.33,28898.59,28892.27,28898.54,1.677849,28895.65,28910.87653846154,28937.33873082583,59.86681551481324,False,True
2023-05-05 01:25:00,28898.54,28898.59,28894.14,28894.14,0.983381,28895.177999999996,28909.452692307692,28935.871622886003,58.95601637347264,False,True
2023-05-05 01:26:00,28894.15,28894.15,28894.1,28894.1,0.014249,28894.788,28907.362692307688,28933.275296538435,58.94786347866399,False,True
2023-05-05 01:27:00,28893.89,28893.89,28889.74,28890.92,1.898896,28894.006,28905.043076923077,28929.87393957852,58.30684524822575,False,True
2023-05-05 01:28:00,28890.92,28891.34,28880.04,28891.34,2.429198,28893.808,28903.251538461536,28927.41676803604,59.47972222753536,False,True
2023-05-05 01:29:00,28890.52,28926.92,28890.26,28916.26,3.361993,28897.352000000003,28902.880384615386,28926.018178309103,64.71369426238003,False,True
2023-05-05 01:30:00,28916.26,28986.01,28915.89,28939.33,3.361131,28906.390000000003,28903.77307692308,28926.759384605277,69.90968936086156,True,False
2023-05-05 01:31:00,28939.32,28949.57,28939.32,28945.36,2.810876,28916.642,28904.841923076925,28927.924254460508,70.4050604749265,False,False
2023-05-05 01:32:00,28945.37,29131.13,28937.6,29131.13,9.549089,28964.684,28913.093076923073,28957.829670996398,82.64529190666052,False,False
2023-05-05 01:33:00,29131.13,29149.29,29084.21,29127.61,6.934348,29011.938000000002,28921.527692307693,28976.980131655517,82.4059461577809,False,False
2023-05-05 01:34:00,29129.38,29172.72,29084.21,29165.64,7.317704,29061.814000000002,28931.618076923078,28998.46581798943,83.68611150235402,False,False
2023-05-05 01:35:00,29162.38,29182.45,29141.11,29151.81,6.759574,29104.309999999998,28941.136153846157,29015.57891972798,82.5207812460706,False,False
2023-05-05 01:36:00,29150.04,29150.04,29123.51,29129.02,3.033187,29141.042000000005,28949.73076923077,29028.911087903096,79.69950702763605,False,False
2023-05-05 01:37:00,29128.97,29162.84,29128.96,29144.89,6.169087,29143.794,28959.42923076923,29042.755782907054,81.64323174883896,False,False
2023-05-05 01:38:00,29144.88,29190.85,29128.86,29190.85,8.013594,29156.442,28970.51615384615,29060.097621086843,83.93080588202166,False,False
2023-05-05 01:39:00,29190.85,29207.49,29168.25,29195.97,5.486161,29162.507999999994,28981.958846153848,29076.69867662837,84.24120157030377,False,False
2023-05-05 01:40:00,29195.95,29242.55,29175.1,29226.68,9.178109,29177.482,28993.754615384616,29095.05862420196,85.35844875542764,False,False
2023-05-05 01:41:00,29226.68,29298.41,29196.9,29248.15,6.379421,29201.308,29006.55115384615,29114.05880522798,86.3295839005621,False,False
2023-05-05 01:42:00,29247.17,29291.73,29187.0,29261.22,6.887423,29224.574,29019.658076923075,29132.86796598611,86.56534264643858,False,False
2023-05-05 01:43:00,29259.23,29314.9,29246.57,29292.93,6.406368,29244.99,29034.903461538463,29153.327296435524,86.60679626820612,False,False
2023-05-05 01:44:00,29292.93,29343.62,29292.92,29319.78,6.741602,29269.752,29051.26769230769,29174.69147586346,87.25856938033438,False,False
2023-05-05 01:45:00,29318.62,29338.85,29276.25,29294.91,8.638572,29283.398000000005,29066.549615384618,29192.437031913694,84.33542505449901,False,False
2023-05-05 01:46:00,29294.91,29345.88,29288.75,29302.06,8.534241,29294.180000000004,29082.148076923077,29209.53162859265,85.4556300997111,False,False
2023-05-05 01:48:00,29291.29,29292.73,29272.41,29272.41,4.336625,29296.088,29111.87153846154,29237.83277195671,81.91384427705194,False,False
2023-05-05 01:48:00,29291.29,29292.73,29272.41,29272.41,4.336625,29296.088,29111.87153846154,29237.83277195671,81.91384427705194,False,False
2023-05-05 01:49:00,29273.39,29292.44,29255.98,29275.17,7.135966,29287.166000000005,29126.596153846152,29250.27162068366,82.1809779256404,False,False
2023-05-05 01:50:00,29267.47,29294.93,29259.75,29294.93,4.309966,29287.170000000002,29141.841923076925,29263.17564785455,81.58765982166207,False,False
2023-05-05 01:51:00,29295.17,29304.94,29277.29,29277.29,4.268262,29282.216000000004,29156.578461538462,29274.029404241177,80.30585320979995,False,False
2023-05-05 01:52:00,29277.29,29467.41,29268.01,29290.41,6.366653,29282.041999999998,29171.82115384616,29284.830209231885,83.77256859111876,False,False
2023-05-05 01:53:00,29290.41,29304.87,29268.22,29298.77,5.948164,29287.314000000002,29187.507692307692,29295.202604987746,83.26936981195398,False,False
2023-05-05 01:54:00,29298.77,29313.46,29296.67,29307.19,6.446046,29293.718,29203.50192307692,29305.05605462667,83.4274326390636,False,False
2023-05-05 01:55:00,29307.19,29339.54,29303.78,29339.48,6.216843,29302.628000000004,29219.779615384618,29315.805257121487,80.35482505949072,False,False
2023-05-05 01:56:00,29339.48,29342.22,29303.78,29313.12,6.440775,29309.794,29234.156153846157,29323.709762182425,78.0811590191504,False,False
2023-05-05 01:57:00,29308.01,29340.0,29307.43,29307.89,4.449266,29313.29,29248.099615384614,29329.84530115048,77.62205169984192,False,False
2023-05-05 01:58:00,29307.43,29314.97,29287.79,29296.13,8.524347,29312.762,29254.445769230773,29333.77403018556,77.29201249623803,False,False
2023-05-05 01:59:00,29296.13,29328.13,29294.53,29325.74,5.519525,29316.471999999998,29262.066153846154,29337.37365745883,79.9241053490901,False,False
2023-05-05 02:00:00,29325.75,29350.01,29302.63,29349.99,5.326589,29318.574,29269.156538461535,29340.02646352536,80.6380425132005,True,False
2023-05-05 02:01:00,29349.99,29516.78,29349.7,29466.61,10.569153,29349.272000000004,29281.26423076923,29350.576915789832,84.33332659803328,False,False
2023-05-05 02:02:00,29466.62,29516.0,29359.58,29453.1,8.234516,29378.314000000002,29293.728846153845,29358.13193584212,84.12871743007668,False,False
2023-05-05 02:03:00,29453.09,29458.47,29430.0,29430.0,6.341541,29405.088,29304.69461538462,29360.390740849765,83.07778019515246,False,False
2023-05-05 02:04:00,29430.0,29458.84,29426.95,29426.95,8.202308,29425.329999999998,29313.775384615386,29369.665954574277,83.02654481758928,False,False
2023-05-05 02:05:00,29429.24,29469.92,29429.22,29448.83,7.917663,29445.097999999998,29323.50076923077,29379.68390158142,82.88919532009359,False,False
2023-05-05 02:06:00,29446.49,29446.5,29430.0,29430.0,3.609478,29437.776,29331.32076923077,29387.971660739702,81.25619889411638,False,False
2023-05-05 02:07:00,29430.01,29430.01,29375.02,29375.02,4.300552,29422.159999999996,29336.200384615382,29391.504001637193,76.83634008429868,False,False
2023-05-05 02:08:00,29377.17,29387.87,29350.0,29387.42,7.067899,29413.644,29341.054230769227,29394.08882162878,77.38503563382955,False,False
2023-05-05 02:09:00,29382.91,29388.73,29322.93,29331.66,8.322551,29394.586,29342.543846153847,29393.521845256582,73.33840178455314,False,False
2023-05-05 02:10:00,29336.45,29365.0,29336.45,29360.62,8.220697,29376.944,29344.114615384613,29395.026188335265,71.63815831270203,False,False
2023-05-05 02:11:00,29360.62,29379.24,29342.9,29342.9,5.344198,29359.523999999998,29345.960384615388,29395.32910124704,70.89677271726671,False,False
2023-05-05 02:12:00,29342.9,29359.51,29067.21,29359.51,12.263801,29356.422,29348.170000000002,29396.681937536803,72.06543905675868,False,False
2023-05-05 02:56:00,29273.65,29274.7,29265.03,29265.03,3.73934,29266.620000000003,29277.21307692308,29296.294062609566,59.60194244780084,False,True
2023-05-05 02:57:00,29265.03,29265.03,29250.39,29250.94,1.568461,29260.786,29277.441153846154,29296.149866572014,59.14957401938177,False,True
2023-05-05 02:58:00,29250.93,29250.93,29234.17,29236.07,3.005482,29255.234000000004,29277.47653846154,29295.592961097285,58.88925682422902,False,True
2023-05-05 02:59:00,29236.07,29246.26,29236.06,29246.26,4.716243,29254.483999999997,29277.742692307693,29295.585713971308,59.212050780142675,False,True
2023-05-05 03:00:00,29246.26,29263.0,29246.09,29253.71,4.524873,29250.402000000002,29277.192692307694,29295.601097473347,59.24982098354579,False,True
2023-05-05 03:01:00,29253.07,29253.07,29243.97,29243.97,2.578286,29246.190000000002,29276.485384615386,29295.60501312882,58.93414905543466,False,True
2023-05-05 03:02:00,29243.97,29243.98,29225.36,29225.36,3.153414,29241.074,29274.635384615387,29295.883439543424,58.30849403726837,False,True
2023-05-05 03:03:00,29225.36,29225.47,29218.76,29225.05,1.70952,29238.870000000003,29272.522307692307,29296.123316660538,58.10346415979486,False,True
2023-05-05 03:04:00,29225.05,29257.34,29225.05,29241.03,4.496247,29237.824,29271.407307692305,29296.079056045823,58.61579570430045,False,True
2023-05-05 03:05:00,29246.05,29268.3,29246.05,29264.86,4.325992,29240.054000000004,29272.25230769231,29296.29432647932,59.256900497841556,False,True
2023-05-05 03:06:00,29264.86,29268.12,29264.84,29267.8,0.79858,29244.82,29272.043846153847,29296.28859615399,59.32685754859103,False,True
2023-05-05 03:07:00,29267.8,29275.88,29267.8,29275.88,2.499124,29254.924,29271.480000000003,29296.674382916568,59.606877030576044,False,True
2023-05-05 03:08:00,29276.21,29277.89,29276.19,29277.45,0.963872,29265.404000000002,29270.365769230768,29296.8182646634,53.24847067818512,False,True
2023-05-05 03:09:00,29277.45,29286.92,29277.45,29280.0,3.429248,29273.198000000004,29269.211923076924,29296.818680829812,53.4584464057577,False,False
2023-05-05 03:10:00,29280.01,29291.76,29276.62,29280.09,4.164009,29276.244,29268.430384615385,29297.174009479655,53.538285342535715,False,False
2023-05-05 03:11:00,29280.1,29280.1,29264.41,29264.41,3.52743,29275.566000000003,29267.87884615385,29297.34425304719,52.98075251456983,False,False
2023-05-05 03:12:00,29264.92,29265.85,29253.67,29253.67,3.120142,29271.124,29266.92769230769,29296.951882964215,52.597472008031744,False,False
2023-05-05 03:13:00,29253.67,29263.43,29253.67,29262.91,3.013063,29268.215999999997,29265.73230769231,29295.90991210734,52.4165626846835,False,False
2023-05-05 03:14:00,29262.91,29262.91,29259.86,29259.86,0.282597,29264.188000000002,29263.75384615385,29293.696134572834,52.31258658984924,False,False
2023-05-05 03:15:00,29259.86,29265.58,29259.78,29262.23,2.358865,29260.615999999998,29261.470384615382,29291.110859732107,51.92273246559738,False,True
2023-05-05 03:16:00,29262.24,29265.7,29255.12,29255.12,3.006839,29258.757999999994,29259.538846153846,29289.052219155677,51.66949701413759,False,True
2023-05-05 03:17:00,29255.11,29255.11,29167.01,29244.54,2.362229,29256.932,29257.858076923076,29288.203664778095,51.29406557499314,False,True
2023-05-05 03:18:00,29244.54,29256.62,29244.53,29255.16,3.302353,29255.382,29256.89846153846,29287.431531668957,47.33949099245138,False,True
2023-05-05 03:19:00,29255.15,29260.0,29255.15,29260.0,1.932552,29255.409999999996,29256.75115384615,29285.768107132484,47.502301049156664,False,True
2023-05-05 03:20:00,29260.0,29274.3,29259.99,29263.44,3.774071,29255.652000000002,29257.26769230769,29282.54776378982,47.81141135033594,False,True
2023-05-05 03:21:00,29263.44,29274.99,29253.0,29274.99,6.043193,29259.626,29257.30115384615,29278.23886043975,48.279426624255485,False,False
2023-05-05 03:22:00,29274.15,29274.99,29260.31,29260.31,3.576676,29262.78,29257.119615384614,29274.88307064534,47.70060769399797,False,False
2023-05-05 03:23:00,29259.7,29259.71,29246.3,29253.06,3.226769,29262.359999999997,29257.20115384616,29272.924777097818,48.48673928815603,False,False
2023-05-05 03:24:00,29253.06,29257.54,29248.11,29255.1,2.405261,29261.379999999997,29257.933076923076,29271.618774555736,48.55892686123134,False,False
2023-05-05 03:25:00,29255.1,29264.98,29252.72,29252.72,6.90306,29259.235999999997,29258.181538461537,29271.25279834645,48.77446007470481,False,False
2023-05-05 04:15:00,29227.01,29227.02,29213.54,29218.38,4.297772,29221.120000000003,29193.74730769231,29213.8582310855,48.17306860376173,False,False
2023-05-05 04:16:00,29218.38,29234.58,29209.38,29231.75,6.899683,29223.882,29195.85884615385,29216.48453333027,49.541564363932935,False,False
2023-05-05 04:17:00,29231.75,29234.58,29209.33,29223.27,7.586681,29223.670000000002,29198.55423076923,29218.036579496733,49.36645841642842,False,False
2023-05-05 04:18:00,29222.7,29229.76,29218.16,29218.92,3.591035,29223.868,29201.108461538464,29219.461067098982,25.805269392616136,False,False
2023-05-05 04:19:00,29218.17,29226.76,29218.17,29226.76,3.888842,29223.816000000003,29203.86076923077,29221.03376093677,26.280930956361047,False,False
2023-05-05 04:20:00,29227.09,29234.87,29227.09,29234.87,2.627363,29227.114,29207.063461538462,29223.46441473721,40.94110374073337,False,False
2023-05-05 04:21:00,29236.48,29246.0,29235.42,29246.0,1.984747,29229.964,29210.06,29226.630103180043,43.8824651686577,False,False
29107.88,29115.86,29107.87,29115.86,2.741271,29099.848000000005,29102.48153846154,29114.837968925858,58.48516568874512,False,True
29088.79,29090.2,29084.59,29084.59,3.317347,29090.856,29120.258846153847,29139.07782402656,44.441338683934774,False,True
